-3.000,-8.155
-2.993,-8.681
-2.987,-8.049
-2.980,-8.082
-2.974,-9.587
-2.967,-6.336
-2.961,-8.190
-2.954,-7.813
-2.948,-7.227
-2.941,-7.826
-2.935,-6.195
-2.928,-8.228
-2.922,-6.288
-2.915,-7.423
-2.909,-7.173
-2.902,-8.228
-2.896,-4.876
-2.889,-9.407
-2.883,-7.506
-2.876,-5.475
-2.870,-7.586
-2.863,-6.228
-2.857,-6.722
-2.850,-7.463
-2.844,-7.564
-2.837,-7.371
-2.831,-6.776
-2.824,-7.727
-2.818,-5.965
-2.811,-6.232
-2.805,-6.172
-2.798,-5.261
-2.792,-7.457
-2.785,-7.988
-2.779,-7.214
-2.772,-4.539
-2.766,-4.434
-2.759,-6.310
-2.753,-6.327
-2.746,-6.845
-2.740,-7.716
-2.733,-6.701
-2.727,-6.797
-2.720,-7.813
-2.714,-5.118
-2.707,-5.903
-2.701,-6.346
-2.694,-7.133
-2.688,-7.512
-2.681,-6.650
-2.675,-4.961
-2.668,-6.542
-2.662,-6.539
-2.655,-5.706
-2.649,-6.986
-2.642,-7.372
-2.636,-4.910
-2.629,-6.251
-2.623,-4.645
-2.616,-5.225
-2.610,-6.511
-2.603,-5.842
-2.597,-6.120
-2.590,-6.400
-2.584,-6.008
-2.577,-4.705
-2.571,-6.093
-2.564,-4.029
-2.558,-5.537
-2.551,-3.925
-2.545,-5.388
-2.538,-6.177
-2.532,-3.269
-2.525,-4.081
-2.519,-5.361
-2.512,-6.943
-2.506,-6.118
-2.499,-4.577
-2.493,-4.568
-2.486,-1.946
-2.480,-3.499
-2.473,-5.619
-2.467,-4.186
-2.460,-4.506
-2.454,-4.374
-2.447,-4.777
-2.441,-4.683
-2.434,-5.405
-2.428,-4.621
-2.421,-4.233
-2.415,-5.797
-2.408,-4.652
-2.402,-5.030
-2.395,-5.694
-2.389,-5.224
-2.382,-5.472
-2.376,-5.010
-2.369,-5.121
-2.363,-2.959
-2.356,-3.441
-2.350,-2.261
-2.343,-3.696
-2.337,-2.571
-2.330,-5.811
-2.324,-5.390
-2.317,-4.924
-2.311,-3.354
-2.304,-3.110
-2.298,-2.178
-2.291,-3.162
-2.285,-5.027
-2.278,-4.060
-2.272,-2.989
-2.265,-4.332
-2.259,-2.945
-2.252,-3.811
-2.246,-3.428
-2.239,-2.352
-2.233,-3.649
-2.226,-1.659
-2.220,-2.213
-2.213,-3.506
-2.207,-1.270
-2.200,-3.485
-2.194,-2.847
-2.187,-2.841
-2.181,-2.833
-2.174,-0.182
-2.168,-3.021
-2.161,-2.756
-2.155,-1.967
-2.148,-1.292
-2.142,-2.063
-2.135,-2.486
-2.129,-1.974
-2.122,-3.097
-2.116,-1.214
-2.109,-1.156
-2.103,-3.999
-2.096,-1.391
-2.090,-3.505
-2.083,-3.263
-2.077,-2.659
-2.070,-2.326
-2.064,-2.343
-2.057,-2.311
-2.051,-3.534
-2.044,-1.479
-2.038,-2.117
-2.031,-2.497
-2.025,-3.439
-2.018,-2.105
-2.012,-3.020
-2.005,-1.562
-1.998,-1.546
-1.992,-2.175
-1.985,-2.149
-1.979,-1.556
-1.972,-2.944
-1.966,-0.698
-1.959,-1.594
-1.953,-2.067
-1.946,-1.249
-1.940,-3.415
-1.933,-1.515
-1.927,-2.165
-1.920,-1.159
-1.914,-1.928
-1.907,-1.527
-1.901,-2.624
-1.894,-1.231
-1.888,-1.872
-1.881,-0.179
-1.875,-2.119
-1.868,0.345
-1.862,-0.827
-1.855,-1.686
-1.849,-1.011
-1.842,1.606
-1.836,-0.484
-1.829,-0.929
-1.823,-1.021
-1.816,-2.266
-1.810,-1.461
-1.803,-2.127
-1.797,-0.380
-1.790,-0.704
-1.784,-1.260
-1.777,-0.302
-1.771,-2.115
-1.764,0.703
-1.758,-0.657
-1.751,-0.525
-1.745,0.955
-1.738,-1.593
-1.732,-0.800
-1.725,-0.372
-1.719,-1.643
-1.712,-0.096
-1.706,-1.772
-1.699,-0.805
-1.693,-1.133
-1.686,0.773
-1.680,1.001
-1.673,1.020
-1.667,1.077
-1.660,-0.639
-1.654,-0.390
-1.647,0.233
-1.641,0.157
-1.634,0.427
-1.628,-0.002
-1.621,1.958
-1.615,0.481
-1.608,1.028
-1.602,0.101
-1.595,0.201
-1.589,1.696
-1.582,1.085
-1.576,1.594
-1.569,0.216
-1.563,2.084
-1.556,1.094
-1.550,1.479
-1.543,1.377
-1.537,-0.947
-1.530,-0.556
-1.524,1.091
-1.517,1.921
-1.511,1.877
-1.504,0.377
-1.498,2.326
-1.491,0.809
-1.485,3.211
-1.478,0.872
-1.472,-1.021
-1.465,0.654
-1.459,2.458
-1.452,-0.440
-1.446,2.751
-1.439,-0.066
-1.433,2.167
-1.426,0.550
-1.420,1.567
-1.413,1.491
-1.407,0.921
-1.400,0.492
-1.394,0.567
-1.387,2.094
-1.381,3.026
-1.374,1.633
-1.368,1.356
-1.361,1.293
-1.355,1.759
-1.348,1.298
-1.342,1.651
-1.335,1.834
-1.329,2.815
-1.322,0.804
-1.316,1.016
-1.309,2.557
-1.303,1.952
-1.296,2.084
-1.290,2.145
-1.283,1.459
-1.277,2.154
-1.270,1.877
-1.264,-0.481
-1.257,3.566
-1.251,3.129
-1.244,3.013
-1.238,3.460
-1.231,3.261
-1.225,3.264
-1.218,2.640
-1.212,1.958
-1.205,1.325
-1.199,3.575
-1.192,1.565
-1.186,5.308
-1.179,3.295
-1.173,3.642
-1.166,1.277
-1.160,2.338
-1.153,2.249
-1.147,2.077
-1.140,4.326
-1.134,4.485
-1.127,2.536
-1.121,3.414
-1.114,3.341
-1.108,3.214
-1.101,2.406
-1.095,4.222
-1.088,2.420
-1.082,3.779
-1.075,4.217
-1.069,3.170
-1.062,2.220
-1.056,4.385
-1.049,4.671
-1.043,2.048
-1.036,3.038
-1.030,5.025
-1.023,4.279
-1.017,3.176
-1.010,5.006
-1.004,4.320
-0.997,5.021
-0.990,3.650
-0.984,5.304
-0.977,5.212
-0.971,4.259
-0.964,4.548
-0.958,3.160
-0.951,3.885
-0.945,4.815
-0.938,2.625
-0.932,5.598
-0.925,2.582
-0.919,4.182
-0.912,5.121
-0.906,3.003
-0.899,3.659
-0.893,3.708
-0.886,5.685
-0.880,4.345
-0.873,5.983
-0.867,4.298
-0.860,4.635
-0.854,5.597
-0.847,3.854
-0.841,4.601
-0.834,5.275
-0.828,4.488
-0.821,5.745
-0.815,5.809
-0.808,6.177
-0.802,6.648
-0.795,5.037
-0.789,4.146
-0.782,4.136
-0.776,5.824
-0.769,4.926
-0.763,4.999
-0.756,5.785
-0.750,4.971
-0.743,5.059
-0.737,7.122
-0.730,5.204
-0.724,4.448
-0.717,6.100
-0.711,5.966
-0.704,8.367
-0.698,7.261
-0.691,6.941
-0.685,6.724
-0.678,6.971
-0.672,5.553
-0.665,4.455
-0.659,6.205
-0.652,7.471
-0.646,7.852
-0.639,6.047
-0.633,7.008
-0.626,5.601
-0.620,4.031
-0.613,6.186
-0.607,5.370
-0.600,6.901
-0.594,7.712
-0.587,5.775
-0.581,5.700
-0.574,5.984
-0.568,6.464
-0.561,6.211
-0.555,7.418
-0.548,7.100
-0.542,5.797
-0.535,5.682
-0.529,7.243
-0.522,6.422
-0.516,5.682
-0.509,7.990
-0.503,6.249
-0.496,7.330
-0.490,8.072
-0.483,7.997
-0.477,7.126
-0.470,8.155
-0.464,6.466
-0.457,7.007
-0.451,8.126
-0.444,8.013
-0.438,9.987
-0.431,7.456
-0.425,7.963
-0.418,7.544
-0.412,7.044
-0.405,7.048
-0.399,7.330
-0.392,6.894
-0.386,6.999
-0.379,8.230
-0.373,9.379
-0.366,6.604
-0.360,7.119
-0.353,8.136
-0.347,8.920
-0.340,9.134
-0.334,9.486
-0.327,7.338
-0.321,7.860
-0.314,7.026
-0.308,7.655
-0.301,7.981
-0.295,9.069
-0.288,6.697
-0.282,8.423
-0.275,8.731
-0.269,6.539
-0.262,10.382
-0.256,9.655
-0.249,9.280
-0.243,9.768
-0.236,8.445
-0.230,8.040
-0.223,6.839
-0.217,9.285
-0.210,8.521
-0.204,9.203
-0.197,9.440
